id,nome
8150,"Franco Corelli, Orchestra dell'Accademia Nazionale di Santa Cecilia & Lorin Maazel"
8151,"Montserrat Caballé, Orchestra of the Royal Opera House & Sir Colin Davis"
8152,"Luciano Pavarotti, Nicola Rescigno, National Philharmonic Orchestra, Mirella Freni & Sir John Tomlinson"
8153,"Jonathan Tetelman, Önay Köse, PKF - Prague Philharmonia & Carlo Rizzi"
8154,"Anthony Laciura, Giuseppe Sinopoli, Philharmonia Orchestra, Chorus of the Royal Opera House, Covent Garden & Samuel Ramey"
8155,"Richard Van Allan, Luciano Pavarotti, Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8156,"Andrea Bocelli, Orchestra del Maggio Musicale Fiorentino & Gianandrea Noseda"
8157,"Mirella Freni, Sherrill Milnes, National Philharmonic Orchestra & Nicola Rescigno"
8158,"Luciano Pavarotti, Richard Van Allan, National Philharmonic Orchestra & Nicola Rescigno"
8159,Gabriele Bagnati & Lorenzo Bagnati
8160,"Franco Ferraris, Philharmonia Orchestra & Franco Corelli"
8161,Classical Music DEA Channel & Relaxing Classical Music Academy
8162,"Italo Tajo, The London Opera Chorus, National Philharmonic Orchestra & Nicola Rescigno"
8163,"Michel Sénéchal, Sherrill Milnes, Italo Tajo, National Philharmonic Orchestra & Nicola Rescigno"
8164,"Lorin Maazel, Orchestra dell'Accademia Nazionale di Santa Cecilia, Franco Corelli & Alfredo Mariotti"
8165,"Sherrill Milnes, Mirella Freni, Italo Tajo, National Philharmonic Orchestra & Nicola Rescigno"
8166,Maria Callas
8167,"Kent Nagano, Dame Kiri Te Kanawa & Orchestre de l'Opéra de Lyon"
8168,"Franco Calabrese, Giuseppe di Stefano, Melchiorre Luise, l'Orchestra della Scala di Milano & Victor de Sabata"
8169,"Sherrill Milnes, Paul Hudson, National Philharmonic Orchestra & Nicola Rescigno"
8170,"Dame Kiri Te Kanawa, John Pritchard & London Philharmonic Orchestra"
8171,"Angela Gheorghiu, PKF - Prague Philharmonia & Emmanuel Villaume"
8172,"Giuseppe di Stefano, Herbert von Karajan, Vienna Philharmonic & Fernando Corena"
8173,"Bryn Terfel, Paul Daniel, Swedish Radio Symphony Orchestra, Balcarras Crafoord, Swedish Radio Choir, Sveriges Radiokor & Arne Lundmark"
8174,Orchestra Filarmonica Ucraina & Silvano Frontalini
8175,"Sherrill Milnes, Michel Sénéchal, Luciano Pavarotti, Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8176,"Luciano Pavarotti, Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8177,"Leontyne Price, Herbert von Karajan, Vienna Philharmonic & Giuseppe di Stefano"
8178,"Luciano Pavarotti, Mirella Freni, Sherrill Milnes, National Philharmonic Orchestra & Nicola Rescigno"
8179,"Sherrill Milnes, Luciano Pavarotti, Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8180,"Sir John Tomlinson, Luciano Pavarotti, National Philharmonic Orchestra & Nicola Rescigno"
8181,"Luciano Pavarotti, Royal Philharmonic Orchestra & Leone Magiera"
8182,"Luciano Pavarotti, Mirella Freni, Paul Hudson, Sherrill Milnes, National Philharmonic Orchestra & Nicola Rescigno"
8183,"Mirella Freni, Nicola Rescigno, National Philharmonic Orchestra & Luciano Pavarotti"
8184,BBC Concert Orchestra & Barry Wordsworth
8185,"Sherrill Milnes, Mirella Freni, Luciano Pavarotti, Michel Sénéchal, Paul Hudson, National Philharmonic Orchestra & Nicola Rescigno"
8186,André Kostelanetz & Columbia Symphony Orchestra
8187,"Sherrill Milnes, Paul Hudson, Mirella Freni, Luciano Pavarotti, National Philharmonic Orchestra & Nicola Rescigno"
8188,"Stephen Pratt, Indiana University Wind Ensemble & Otis Murphy"
8189,"Carlo Felice Cillario, Orchestra of the Royal Opera House & Maria Callas"
8190,"Sherrill Milnes, Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8191,"Luciano Pavarotti, Mirella Freni, Sir John Tomlinson, National Philharmonic Orchestra & Nicola Rescigno"
8192,"Carlo Cava, Herbert von Karajan, Vienna Philharmonic, Giuseppe di Stefano & Leontyne Price"
8193,"Orchestra Sinfonica Di Roma Della RAI, Plácido Domingo & Zubin Mehta"
8194,"Yvonne Loriod, Jeanne Loriod, Paris Opera Orchestra & Myung-Whun Chung"
8195,"Joseph Calleja, Orchestre de la Suisse Romande & Marco Armiliato"
8196,"Mirella Freni, National Philharmonic Orchestra & Nicola Rescigno"
8197,"Mirella Freni, Nicola Rescigno, National Philharmonic Orchestra, Michel Sénéchal & Paul Hudson"
8198,"Sherrill Milnes, Mirella Freni, Michel Sénéchal, National Philharmonic Orchestra & Nicola Rescigno"
8199,Europa Philharmonic Orchestra
8200,"Birgit Nilsson, Lorin Maazel & Orchestra dell'Accademia Nazionale di Santa Cecilia"
8201,"Walter Barotti, National Philharmonic Orchestra & Nicola Rescigno"
8202,"Mirella Freni, Michel Sénéchal, Paul Hudson, National Philharmonic Orchestra & Nicola Rescigno"
8203,"Giacomo Puccini, Orchestra Filarmonica Ucraina & Silvano Frontalini"
8204,"Luciano Pavarotti, Leone Magiera & Royal Philharmonic Orchestra"
8205,Emil Tabakov & Sofia Philharmonic Orchestra
8206,"Jonathan Antoine, London Studio Symphony & James Shearman"
8207,"Dame Kiri Te Kanawa, Sir Georg Solti & National Philharmonic Orchestra"
8208,Patrick Hamilton
8209,Péter Illényi
8210,"Jonas Kaufmann, Asher Fisch & Orchestra del Teatro Comunale di Bologna"
8211,Pavement
8212,"Ophélie Gaillard, Morphing Chamber Orchestra & Frédéric Chaslin"
8213,Andre Kostelanetz and His Orchestra
8214,André Kostelanetz & Andre Kostelanetz and His Orchestra
8215,Sofia Philharmonic Orchestra & Emil Tabakov
8216,"Eleonora Buratto, Ludovic Tézier, Orchestra dell'Accademia Nazionale di Santa Cecilia & Daniel Harding"
8217,"London Studio Orchestra, Marcello Viotti & José Carrreras"
8218,"Giuseppe di Stefano, Maria Callas, l'Orchestra della Scala di Milano & Victor de Sabata"
8219,"Seiji Ozawa, Yvonne Loriod, Jeanne Loriod & Toronto Symphony Orchestra"
8220,"Slovak Radio Symphony Orchestra, Alexander Rahbari, Silvano Carroli & Nelly Miricioiu"
8221,"Nicola Rescigno, National Philharmonic Orchestra & Mirella Freni"
8222,"Leontyne Price, Herbert von Karajan, Vienna Philharmonic & Giuseppe Taddei"
8223,"Georges Prêtre, Maria Callas, Orchestre de la Société des Concerts du Conservatoire & Tito Gobbi"
8224,"Plácido Domingo, Zubin Mehta & Philharmonia Orchestra"
8225,Plácido Domingo
8226,"Yuja Wang, Cécile Lartigau, Boston Symphony Orchestra & Andris Nelsons"
8227,"Mirella Freni, Giuseppe Sinopoli, Philharmonia Orchestra & Plácido Domingo"
8228,"Vittorio Grigolo, Orchestra e Coro del Teatro Regio di Parma & Pier Giorgio Morandi"
8229,"Dmitri Hvorostovsky, Constantine Orbelian, Russia Philharmonia & Russia Spiritual Revival Choir"
8230,"Aleksandra Kurzak, Frédéric Chaslin & Morphing Chamber Orchestra"
8231,"Jussi Björling, Royal Court Orchestra, Anders Näslund, Bertil Alstergård, Kjerstin Dellert, Lennart Carlén & Nils Grevillius"
8232,"Jonas Kaufmann, Marco Armiliato & Prague Philharmonic Orchestra"
8233,"Gianandrea Noseda, Orchestra del Maggio Musicale Fiorentino & Andrea Bocelli"
8234,"Freddie De Tommaso, Philharmonia Orchestra & Paolo Arrivabeni"
8235,"Alexander Rahbari, Giorgio Lamberti & Slovak Radio Symphony Orchestra"
8236,"Franco Ferraris, Franco Corelli & Philharmonia Orchestra"
8237,"Eugene Kohn, National Philharmonic Orchestra & Plácido Domingo"
8238,"Giorgio Lamberti, Slovak Radio Symphony Orchestra & Alexander Rahbari"
8239,"Ambrosian Opera Chorus, Andrea Velis, Dominick Martinez, Itzhak Perlman, James Levine, Philharmonia Orchestra, Plácido Domingo, Renata Scotto & St. Clement Danes School Boys' Choir"
8240,"Ryuichi Sakamoto, Jaques Morelenbaum & Everton Nelson"
8241,Kelsey Woods
8242,Muriël Bostdorp
8243,"Ryuichi Sakamoto, Jaques Morelenbaum & David Nadien"
8244,Sir John Barbirolli & London Symphony Orchestra
8245,Carmen Dragon & Hollywood Bowl Symphony Orchestra
8246,"Auburn University Marching Band, Dr. Johnnie Vinson & Dr. Rick Good"
8247,Vienna Radio Symphony Orchestra & Arthur Fagen
8248,Mstislav Rostropovich & Igor Uriash
8249,Ernest Bour & SWF Symphony Orchestra Baden-Baden
8250,Richard Anthony Jay
8251,Czech National Symphony Orchestra & Paul Bateman
8252,"Dale Underwood, John R. Pastin & United States Navy Band"
8253,Daniel Adni
8254,Dominik Hauser
8255,"Anna Moffo, Leopold Stokowski & American Symphony Orchestra"
8256,"Julie Andrews, Ian Fraser, The Ambrosian Singers & London Musicians Orchestra"
8257,Fernando Germani
8258,"Sheryl Crow, José Molina, L'Orchestra Filarmonica Di Torino & Eric Clapton"
8259,"Simon Mulligan, Pino Palladino, Phil Palmer, Andrew Charles Newmark, BBC Symphony Orchestra & Leonard Slatkin"
8260,Soundtrack / Cast Album
8261,Interensemble Padova & Bernardino Beggio
8262,"Margaret Cobb, Auburn University Marching Band, Dr. Johnnie Vinson & Dr. Rick Good"
8263,Hans Rosbaud & SWF Symphony Orchestra Baden-Baden
8264,Piano Dreamland
8265,Coastal Communities Concert Band & Don Caneva
8266,John R. Pastin & United States Navy Band
8267,Giuseppe Giacomini
8268,David Munrow & The Early Music Consort of London
8269,London Festival Ballet Orchestra & Terence Kern
8270,"Itzhak Perlman, Pinchas Zukerman & Samuel Sanders"
8271,"Yuri Bashmet, Valery Gergiev & Mariinsky Orchestra"
8272,Leonardo String Quartet
8273,Hatem Al Iraqi
8274,Robert Oberaigner & Michael Schöch
8275,"Leila Josefowicz, Simon Mulligan, Pino Palladino, Phil Palmer, Andrew Charles Newmark, BBC Symphony Orchestra & Leonard Slatkin"
8276,Royal Philharmonic Orchestra & Carl Davis
8277,"Michael Kamen, Simon Mulligan, Pino Palladino, Phil Palmer, Andrew Charles Newmark, BBC Symphony Orchestra & Leonard Slatkin"
8278,Le cygne enchanté
8279,"Bryn Terfel, London Philharmonic Orchestra & Sir Georg Solti"
8280,Jack Marshall
8281,The Nutcracker Musical Original Cast
8282,"Monica Groop, Bryn Terfel, London Philharmonic Orchestra & Sir Georg Solti"
8283,"Daniel Rowland, Benjamin Goodson, Consensus Vocalis & Stift Festival Orchestra"
8284,"Leontyne Price, Fritz Reiner & Chicago Symphony Orchestra"
8285,Ólafur Arnalds & Brasstríó Mosfellsdals
8286,Stanley Walker
8287,Midtro
8288,Ólafur Arnalds & Nanna
8289,"Ólafur Arnalds, Atli Örvarsson & SinfoniaNord"
8290,Pandit Shivkumar Sharma & Pt. Hariprasad Chaurasia
8291,Michael Forster & Rahel Senn
8292,Ólafur Arnalds & South Iceland Chamber Choir
8293,Michael Forster
8294,Thomas John Tafejian
8295,Yuri Ahronovitch & London Symphony Orchestra
8296,"Olga Peretyatko, Ural Philharmonic Orchestra & Dmitry Liss"
8297,"Steve Reich, Russell Hartenberger, Thad Wheeler, Ben Harms, Bob Becker, Garry Kvistad, Gary Schall, Glen Velez, James Preiss, Mort Silver, Jay Clayton & Pamela Wood Ambush"
8298,"Double Edge, Edmund Niemann & Nurit Tilles"
8299,WCU Marching Cats & Bob Buckner
8300,Sir Georg Solti & London Symphony Orchestra
8301,Valery Gergiev & Mariinsky Orchestra
8302,Los Angeles Philharmonic & André Previn
8303,Mikhail Pletnev & Russian National Orchestra
8304,"Jeanne LeBlanc, Leslie Scott, Evan Ziporyn, Russell Hartenberger, Thad Wheeler, Tim Ferchen, Bob Becker, Garry Kvistad, Nurit Tilles, Edmund Niemann, James Preiss, Jay Clayton, Marion Beckenstein, Rebecca Armstrong, Cheryl Bensman-Rowe & Elizabeth Lim-Dutton"
8305,"The University of Oklahoma Marching Band & Gene ""Coach"" Thrailkill"
8306,Anton Nanut & The Ljubljana Symphony Orchestra
8307,London Symphony Orchestra & Yuri Ahronovitch
8308,Nic Raine & Royal Philharmonic Orchestra
8309,"Luciano Pavarotti, BBC Philharmonic & Leone Magiera"
8310,Herbert Kegel & Dresden Philharmonic
8311,"Bill Ruyle, Bob Becker, James Preiss, Kory Grossman, Russell Hartenberger & William Trigg"
8312,"Brian Eno, Bono, The Edge, Luciano Pavarotti, Orchestra Filarmonica Di Torino & Michael Kamen"
8313,"Steve Reich, Thad Wheeler, Garry Kvistad, Tim Ferchen, Bob Becker, Russell Hartenberger, Nurit Tillis, James Preiss, Jay Clayton, Pamela Wood Ambush & Rebecca Armstrong"
8314,Andy Williams & Royal Philharmonic Orchestra
8315,Atari Teenage Riot
8316,Gerald Moore & Jacqueline du Pré
8317,Brian Ledbetter & United States Army Old Guard Fife and Drum Corps
8318,Eric Hammerstein & National Philharmonic Orchestra
8319,Evan Ziporyn
8320,Steve Reich & Russell Hartenberger
8321,Helmut Roloff
8322,John Tesh
8323,"Mark Stewart, Greg Hesselink, Michael Lowenstern, Evan Ziporyn, Bradley Lubman, Patti Monson, David Fedele, Nurit Tilles, Edmund Niemann, Martha Mooke, Ron Lawrence, Todd Reynolds, Liz Knowles, Gregor Kitzis & Jaqueline Carrasco"
8324,"Thomas Newman, Joel McNeely & Seattle Symphony"
8325,The London Horn Sound & Geoffrey Simon
8326,"Walter Charles, Andrew Lloyd Webber, Rex Smith & ""Sunset Boulevard"" 1995 Canadian Cast"
8327,"Corale Gioacchino Rossini, BBC Philharmonic & Leone Magiera"
8328,"Evan Ziporyn, Lisa Moore, Mark Stewart & Michael Gordon"
8329,"Reinbert de Leeuw, Ananda Goud, Yvonne Benschop, Schönberg Ensemble, Percussion Group The Hague, Barbara Borden & Tannie Willemstijn"
8330,"Luciano Pavarotti, Corale Gioacchino Rossini, BBC Philharmonic & Leone Magiera"
8331,Aaron Rosand & Eileen Flissler
8332,United States Army Old Guard Fife and Drum Corps
8333,"Sir David Willcocks, James Lancelot & The Choir of King's College, Cambridge"
8334,Bob Becker & James Preiss
8335,Sir Andrew Davis & Royal Stockholm Philharmonic Orchestra
8336,"Donald Palma, Sharon Prater, Michael Tilson Thomas, Colorado Quartet, Russell Hartenberger, Bob Becker, Garry Kvistad, Glen Velez, Cheryl Bensman, Francesca Martin & Deborah Redding"
8337,Emmanuel Tjeknavorian & Tonkünstler-Orchester
8338,Chicago Symphony Orchestra
8339,"Michael Tilson Thomas, Clive Malabar, Frank Ricotti, Neil Percy, Ray Northcott & Simon Carrington"
8340,"Concilium Musicum Wien, Henk Geuke, Paul Angerer, Ramón Vargas & Sängerknaben Luzerner Kantorei"
8341,"Pt. Hariprasad Chaurasia, Kishori Amonkar, Pt. Anindo Chatterjee & Balakrishna Iyer"
8342,"Ustad Rashid Khan, Ustad Shahid Parvez Khan & Ustad Shafaat Ahmed Khan"
8343,"Jeanne LeBlanc, Leslie Scott, Michael Lowenstern, Bradley Lubman, Jay Elfenbein, David Fedele, Gen Shin Kai, Nurit Tilles, Philip Bush, Matthew Sullivan, Jackie Leclair, Garry Kvistad, Lisa Moore, Edmund Niemann, Russell Hartenberger, Bob Becker, Lois Martin, Todd Reynolds & Elizabeth Lim-Dutton"
8344,Alfred Scholz & London Festival Orchestra
8345,L. Smit & Chicago Symphony Orchestra
8346,"Steve Reich and Musicians, Bob Becker, Garry Kvistad, Glen Velez, Russell Hartenberger, Edmund Niemann & Nurit Tilles"
8347,"Carlo Bergonzi, Coro del Teatro dell'Opera di Roma, Orchestra of the Rome Opera House, Renata Scotto & Sir John Barbirolli"
8348,"Michael Tilson Thomas, Bob Becker, Garry Kvistad, James Preiss, Russell Hartenberger, Edmund Niemann & Nurit Tillis"
8349,BBC Philharmonic & Leone Magiera
8350,Jacqueline du Pré & Gerald Moore
8351,"Simon Wynberg, Perter Schmal, Royal Philharmonic Orchestra, Marko Munih, Salzberg Chamber Orchestra, The Vienna Opera Orchestra, Alfred Scholz, Alexander von Pitamic, Peter Falk, Mozarteum Orchestra Salzburg, Anton Nanut & The Ljubljana Symphony Orchestra"
8352,Ustad Rashid Khan
8353,Jacqueline du Pré & Osian Ellis
8354,Roy Jesson & Jacqueline du Pré
8355,"Julie Andrews, Ian Fraser & Victor / Victoria Orchestra"
8356,"Royal Liverpool Philharmonic Orchestra, Sir John Tomlinson, David Atherton, David Wilson-Johnson, Elise Ross, Felicity Palmer, Men's Voices Of The Liverpool Philharmonic Choir, MICHAEL GEORGE, Peter Hall, Philip Langridge & Richard Suart"
8357,"Mikhail Kit, Anna Netrebko, Vladimir Ognovienko, Larissa Diadkova, Gennadi Bezzubenkov, Yuri Marusin, Valery Gergiev, Mariinsky Chorus & Mariinsky Orchestra"
8358,Philharmonische Vereinigung Arte Sinfonica & Heribert Brandt
8359,"Montserrat Caballé, London Symphony Orchestra & Sir Charles Mackerras"
8360,"Cathedral Choral Society Chorus, Cathedral Choral Society Orchestra, The Dave Brubeck Quartet, Dave Brubeck, Russell Gloyd, Shelley Waite, Mark Bleeke, Kevin Deas & Duke Ellington School of the Arts Show Choir"
8361,"Kate Dillingham, Filharmonie Brno & Anthony Armoré"
8362,"Luciano Pavarotti, Los Angeles Music Center Opera Chorus, Los Angeles Philharmonic & Zubin Mehta"
8363,"Plácido Domingo, José Carreras, Luciano Pavarotti, Los Angeles Music Center Opera Chorus, Los Angeles Philharmonic & Zubin Mehta"
8364,"Plácido Domingo, Los Angeles Music Center Opera Chorus, Los Angeles Philharmonic & Zubin Mehta"
8365,"José Carreras, Los Angeles Music Center Opera Chorus, Los Angeles Philharmonic & Zubin Mehta"
8366,"Original Broadway Cast Of Sunset Boulevard, George Hearn, Judy Kuhn, Alan Campbell & Andrew Lloyd Webber"
8367,1994 Off-Broadway Cast
8368,Mario Avila
8369,"Ian Fraser, London Musicians Orchestra & Julie Andrews"
8370,Mystic Pines & Sahil Bugarith
8371,Ustad Vilayat Khan & Ustad Bismillah Khan
8372,"The Choir of King's College, Cambridge & Sir Philip Ledger"
8373,"Sir Philip Ledger & The Choir of King's College, Cambridge"
8374,The 12 Cellists of the Berlin Philharmonic
8375,"Luciano Pavarotti, Andreas Vollenweider, Orchestra del Teatro Comunale di Bologna & Leone Magiera"
8376,Bournemouth Symphony Orchestra & Marin Alsop
8377,"The Choir of King's College, Cambridge, Daniel Hyde & Paul Greally"
8378,Philharmonia Orchestra
8379,"Renée Fleming, Anne Sofie von Otter, Michele Pertusi, David Syrus, Chamber Orchestra of Europe & Sir Georg Solti"
8380,"Peter Richard Conte, Saint Clement's Choir, Philadelphia & Matthew Glandorf"
8381,Auburn University Marching Band & Timothy S. Kelley
8382,Le Rock
8383,"Harriet Krijgh, Gustavo Gimeno & Deutsche Staatsphilharmonie Rheinland-Pfalz"
8384,Lisa Batiashvili & Hélène Grimaud
8385,Dmitry Yablonsky & Russian Philharmonic Orchestra
8386,Sergiu Celibidache & Munich Philharmonic
8387,"Wells Cathedral Choir, Wells Cathedral School Brass Ensemble, Malcolm Archer & Rupert Gough"
8388,Melt-Banana
8389,ORA Singers & Suzi Digby
8390,Krzysztof Penderecki & Polish National Radio Symphony Orchestra
8391,"Choir of Christ Church Cathedral, Oxford, London Musici, Natasha Marsh, Christopher Maltman & Stephen Darlington"
8392,"Emanuele Segre, Gianandrea Noseda & Grande Orchestra Sinfonica Di Milano Giuseppe Verdi"
8393,"The Choir of King's College, Cambridge, Sir David Willcocks & Simon Preston"
8394,"The Choir of Norwich Cathedral, David Dunnett & Katherine Dienes-Williams"
8395,Boston Pops Orchestra
8396,"Vivian Troon, Roderick Elms, Royal Philharmonic Orchestra & Andrea Licata"
8397,Kurt Masur & New York Philharmonic
8398,"Pt. Hariprasad Chaurasia, Vikku Vinayakram & Sukhvinder Singh Namdhari"
8399,"Sir Philip Ledger, The Choir of King's College, Cambridge & Thomas Trotter"
8400,Malcolm Frager
8401,"Libor Pešek, Royal Liverpool Philharmonic Orchestra & Timothy Walden"
8402,Indianapolis Children's Choir
8403,"Lorin Maazel, Vienna Philharmonic & Werner Hink"
8404,"Yuja Wang, Simón Bolívar Symphony Orchestra of Venezuela & Gustavo Dudamel"
8405,"Miklós Perényi, Concerto Budapest & András Keller"
8406,"Yevgeny Kissin, Berlin Philharmonic & Claudio Abbado"
8407,"Sir Philip Ledger, Thomas Trotter & The Choir of King's College, Cambridge"
8408,"Lisa Batiashvili, Bavarian Radio Symphony Orchestra & Esa-Pekka Salonen"
8409,Oskar Schuster
8410,Milo Edale
8411,Royal Philharmonic Orchestra & Yuri Simonov
8412,Shikinshii
8413,Jonathan Carney & Royal Philharmonic Orchestra
8414,Luciano Pavarotti
8415,Claudio Abbado & Berlin Philharmonic
8416,Orchestre de la Suisse Romande & Ernest Ansermet
8417,Arturo Benedetti Michelangeli
8418,Berlin Philharmonic & Claudio Abbado
8419,Michael Nyman Band and Orchestra & Michael Nyman
8420,Pandit Shivkumar Sharma
8421,"Luciano Pavarotti, Royal Philharmonic Orchestra & Maurizio Benini"
8422,Pandit Bhimsen Joshi
8423,since 1993
8424,"Midori, Zubin Mehta, Israel Philharmonic Orchestra & Natalie Tal Glaser"
8425,Comet 1993
8426,Direksjonsmusikken
8427,George Gershwin & Ira Gershwin
8428,Ustad Bismillah Khan
8429,"Michael Nyman, Royal Liverpool Philharmonic Orchestra & Kathryn Stott"
8430,"Montserrat Caballé, Philharmonia Orchestra & Bruno Bartoletti"
8431,"Sviatoslav Richter, Stuttgart Radio Symphony Orchestra & Christoph Eschenbach"
8432,"Bruno Bartoletti, Montserrat Caballé, Philharmonia Orchestra & Plácido Domingo"
8433,"Rais Khan, Sultan Khan & Anindo Chatterjee"
8434,"Leontyne Price, Peter Herman Adler, Philharmonia Orchestra & John Pfeiffer"
8435,"Berlin Philharmonic, Claudio Abbado & Prague Philharmonic Chorus"
8436,"Sir David Willcocks, The Bach Choir & Jacques Orchestra"
8437,Zhi-Jong Wang & Yashuangzi Xie
8438,Ira Gershwin
8439,The Bach Choir & Sir David Willcocks
8440,Junges Vokalensemble Hannover & Klaus-Jurgen Etzold
8441,Mario Lanza & Constantine Callinicos
8442,"Ustad Vilayat Khan, Shujaat Husain Khan & Ustad Sabir Khan"
8443,Aram Khachaturian & London Symphony Orchestra
8444,"Gerald Finley, Sir Stephen Cleobury & Timothy Beasley-Murray"
8445,"Kathryn Stott, Michael Nyman & Royal Liverpool Philharmonic Orchestra"
8446,"Elena Zaremba, Claudio Abbado, Berlin Philharmonic & Prague Philharmonic Chorus"
8447,"Ustad Rashid Khan, Tanmoy Bose & Surinder S. Sondh"
8448,Väsen
8449,Arpad Sandor & Jascha Heifetz
8450,"New York Philharmonic, Kurt Masur, Westminster Symphonic Choir, The American Boychoir, Trinity Church Choir, New York, Peter Schreier, Carolyn Watkinson, Edith Wiens, Andreas Schmidt & Alastair Miles"
8451,"The Bach Choir, Sir David Willcocks & Jacques Orchestra"
8452,"Ustad Rais Khan, Ustad Sultan Khan, Pt. Anindo Chatterjee, Krishna Joshi & Uma Mehta"
8453,Camerata Salzburg & Sandor Vegh
8454,"Jacques Orchestra, The Bach Choir & Sir David Willcocks"
8455,Bernard Parmegiani
8456,Ustad Vilayat Khan & Ustad Sabir Khan
8457,"André Previn, Shelly Manne & Leroy Vinnegar"
8458,"Leontyne Price, Peter Herman Adler, John Pfeiffer & Philharmonia Orchestra"
8459,"Ustad Rais Khan, Ustad Sultan Khan & Pt. Anindo Chatterjee"
8460,"Harold Wright, Vera Beths, Masi Tsumura, Philipp Naegele & Jeffrey Solowe"
8461,Oscar Castaño Chavez
8462,"Julie Andrews, John Mauceri, Children's Chorus & Hollywood Bowl Orchestra"
8463,"Luciano Pavarotti, Aldo Sisilli, Orchestra da Camera Arcangelo Corelli & Lucio Dalla"
8464,Isha
8465,"Julie Andrews, John Mauceri & Hollywood Bowl Orchestra"
8466,"Peabo Bryson, John Mauceri, Hollywood Bowl Orchestra & Lea Salonga"
8467,"Julie Andrews, John Mauceri, Hollywood Bowl Orchestra & Ben Kingsley"
8468,Hollywood Bowl Orchestra & John Mauceri
8469,"Luciano Pavarotti, Aldo Sisilli, Orchestra da Camera Arcangelo Corelli & Sting"
8470,"Luciano Pavarotti, Aldo Sisilli, Orchestra da Camera Arcangelo Corelli & Zucchero"
8471,"Luciano Pavarotti, The Philadelphia Orchestra & Riccardo Muti"
8472,Australian Opera and Ballet Orchestra & Johannes Fritzsch
8473,"Lea Salonga, John Mauceri & Hollywood Bowl Orchestra"
8474,"Aldo Sisilli, Orchestra da Camera Arcangelo Corelli, Sting & Zucchero"
8475,Carlos Kleiber & Vienna Philharmonic
8476,"Brian May, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8477,"Luciano Pavarotti, Aldo Sisilli, Orchestra da Camera Arcangelo Corelli, Sting, Zucchero, Lucio Dalla & Brian May"
8478,"Aaron Neville, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8479,"Sting, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8480,"The Neville Brothers, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8481,"Marilyn Horne, John Mauceri & Hollywood Bowl Orchestra"
8482,"Bob Geldof, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8483,Almer Imamovic
8484,"Patricia Kopatchinskaja, Péter Eötvös & Ensemble Moderne"
8485,"Mike Oldfield, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8486,"Suzanne Vega, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8487,"Ben Kingsley, John Mauceri & Hollywood Bowl Orchestra"
8488,"Miguel Harth-Bedoya, Norwegian Radio Orchestra & Augustin Hadelich"
8489,"Edmund Kingsley, John Mauceri, Los Angeles Master Chorale, Hollywood Bowl Orchestra, Julie Andrews, Ben Kingsley & Mevina Liufau"
8490,"Patricia Kaas, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8491,"Zucchero, Aldo Sisilli & Orchestra da Camera Arcangelo Corelli"
8492,"Peabo Bryson, John Mauceri, Hollywood Bowl Orchestra, Julie Andrews & Lea Salonga"
8493,"Martha Argerich, Nederlands Kamerorkest & Szymon Goldberg"
8494,"Ben Kingsley, John Mauceri, Los Angeles Master Chorale, Hollywood Bowl Orchestra & Mevina Liufau"
8495,"Roger Moore, John Mauceri, Hollywood Bowl Orchestra, Julie Andrews & Ben Kingsley"
8496,"Ben Kingsley, John Mauceri, Children's Chorus, Julie Andrews & Hollywood Bowl Orchestra"
8497,"Saschko Gawriloff, Pierre Boulez & Ensemble Intercontemporain"
8498,John Ogdon
8499,The Deutsche Kammerphilharmonie Bremen & Gidon Kremer
8500,Fidelio Trio
8501,"Gabriele Santini, Orchestra of the Rome Opera House & Victoria de los Ángeles"
8502,Camilla Hoitenga & Kaija Saariaho
8503,"Academy of St Martin in the Fields, James Bowman, Robert Tear, Benjamin Luxon, The Choir of King's College, Cambridge & Sir David Willcocks"
8504,"Thomas Hampson, Ralf Weikert & The Metropolitan Opera Orchestra"
8505,Reinbert de Leeuw
8506,"Benjamin Luxon, The Choir of King's College, Cambridge, Academy of St Martin in the Fields, Sir David Willcocks, James Bowman & Robert Tear"
8507,Samuel Sanders & Itzhak Perlman
8508,"Isabelle Faust, Les Siècles & François-Xavier Roth"
8509,"Massed Bands of HM Royal Marines, President's Own United States Marine Band, Pipes and Drums of the 1st Battalion The Argyll"
8510,Jean-Yves Thibaudet
8511,"Heinz Wallberg, Martha Argerich & Royal Concertgebouw Orchestra"
8512,"Renée Fleming, Claudio Abbado & Berlin Philharmonic"
8513,"Ensemble Intercontemporain, Pierre Bleuse & Hae-Sun Kang"
8514,"Stanford Olsen, Ralf Weikert & The Metropolitan Opera Orchestra"
